Date,Open,High,Low,Close,Adj Close,Volume
20040318,1423.859985,1425.760010,1407.089966,1417.770020,1417.770020,1677760000
20040319,1416.229980,1425.920044,1398.579956,1398.579956,1398.579956,1645680000
20040322,1386.760010,1388.680054,1369.359985,1381.390015,1381.390015,1982240000
20040323,1391.640015,1393.770020,1368.670044,1370.040039,1370.040039,1835180000
20040324,1374.739990,1391.869995,1368.079956,1381.859985,1381.859985,1839440000
20040325,1394.199951,1425.859985,1393.959961,1425.859985,1425.859985,1968620000
20040326,1420.410034,1431.229980,1415.390015,1415.390015,1415.390015,1579820000
20040329,1429.540039,1445.819946,1429.479980,1442.310059,1442.310059,1706000000
20040330,1435.589966,1445.300049,1429.089966,1445.250000,1445.250000,1598550000
20040331,1445.170044,1447.949951,1432.869995,1438.410034,1438.410034,1861460000
20040401,1438.910034,1457.589966,1438.910034,1453.219971,1453.219971,1833430000
20040402,1482.329956,1490.300049,1469.569946,1490.300049,1490.300049,2183740000
20040405,1488.449951,1508.369995,1487.229980,1508.369995,1508.369995,1736300000
20040406,1492.930054,1498.339966,1485.699951,1493.579956,1493.579956,1811100000
20040407,1489.099976,1492.189941,1475.619995,1481.959961,1481.959961,1774960000
20040408,1502.770020,1503.369995,1478.439941,1485.510010,1485.510010,1694140000
20040412,1489.589966,1497.500000,1488.349976,1495.930054,1495.930054,1501360000
20040413,1501.979980,1502.520020,1469.880005,1472.880005,1472.880005,1953240000
20040414,1464.319946,1485.280029,1463.630005,1475.660034,1475.660034,1832200000
20040415,1479.560059,1481.770020,1449.400024,1459.449951,1459.449951,1956010000
20040416,1458.510010,1460.390015,1440.560059,1449.060059,1449.060059,1870420000
20040419,1448.890015,1473.530029,1448.030029,1473.479980,1473.479980,1672830000
20040420,1473.979980,1479.680054,1436.890015,1436.900024,1436.900024,1921740000
20040421,1446.020020,1452.920044,1434.160034,1451.010010,1451.010010,2053970000
20040422,1450.380005,1488.739990,1449.060059,1485.500000,1485.500000,2147870000
20040423,1492.239990,1497.170044,1484.359985,1497.010010,1497.010010,1927300000
20040426,1496.670044,1499.449951,1474.790039,1480.530029,1480.530029,1727680000
20040427,1485.670044,1495.619995,1476.420044,1479.469971,1479.469971,1971610000
20040428,1475.880005,1476.030029,1449.229980,1453.030029,1453.030029,2037420000
20040429,1451.400024,1461.130005,1420.660034,1431.359985,1431.359985,2371070000
20040430,1435.160034,1439.689941,1401.359985,1401.359985,1401.359985,2174730000
20040503,1409.060059,1428.489990,1404.060059,1415.290039,1415.290039,1932490000
20040504,1417.119995,1438.489990,1409.390015,1422.109985,1422.109985,1857530000
20040505,1424.709961,1435.459961,1416.729980,1428.420044,1428.420044,1586660000
20040506,1416.589966,1425.500000,1403.359985,1415.599976,1415.599976,1750770000
20040507,1411.050049,1432.709961,1406.189941,1406.189941,1406.189941,1637090000
20040510,1395.209961,1403.589966,1384.890015,1397.099976,1397.099976,1895630000
20040511,1406.359985,1422.510010,1406.359985,1421.890015,1421.890015,1645220000
20040512,1412.500000,1417.030029,1378.640015,1414.829956,1414.829956,1887780000
20040513,1408.579956,1425.689941,1405.599976,1417.089966,1417.089966,1558620000
20040514,1415.439941,1419.569946,1394.369995,1399.849976,1399.849976,1526360000
20040517,1379.989990,1391.770020,1372.459961,1379.900024,1379.900024,1528890000
20040518,1395.229980,1404.270020,1393.079956,1397.469971,1397.469971,1435100000
20040519,1414.380005,1427.510010,1396.339966,1396.339966,1396.339966,1834960000
20040520,1400.369995,1408.199951,1390.410034,1396.869995,1396.869995,1540900000
20040521,1409.609985,1414.109985,1397.699951,1408.170044,1408.170044,1376620000
20040524,1418.770020,1425.489990,1408.439941,1413.969971,1413.969971,1422080000
20040525,1412.589966,1450.060059,1406.199951,1447.719971,1447.719971,1770600000
20040526,1443.130005,1455.000000,1440.849976,1453.869995,1453.869995,1591030000
20040527,1460.060059,1467.630005,1450.670044,1463.109985,1463.109985,1641260000
20040528,1464.829956,1469.229980,1456.770020,1466.219971,1466.219971,1233190000
20040601,1457.709961,1469.270020,1453.390015,1468.540039,1468.540039,1459030000
20040602,1472.540039,1474.099976,1455.130005,1464.219971,1464.219971,1520120000
20040603,1459.189941,1462.410034,1445.209961,1445.209961,1445.209961,1526670000
20040604,1463.459961,1472.640015,1455.040039,1455.040039,1455.040039,1417600000
20040607,1465.560059,1491.449951,1464.010010,1491.449951,1491.449951,1485300000
20040608,1483.589966,1496.000000,1481.760010,1495.969971,1495.969971,1464790000
20040609,1487.369995,1490.880005,1469.040039,1469.500000,1469.500000,1520200000
20040610,1475.709961,1481.270020,1470.500000,1481.270020,1481.270020,1345640000
20040614,1470.619995,1471.189941,1451.780029,1458.640015,1458.640015,1402630000
20040615,1470.369995,1487.829956,1470.369995,1479.199951,1479.199951,1527280000
20040616,1478.719971,1483.599976,1474.170044,1479.989990,1479.989990,1353130000
20040617,1473.939941,1473.949951,1458.680054,1464.030029,1464.030029,1449920000
20040618,1457.880005,1481.359985,1455.670044,1464.650024,1464.650024,1697770000
20040621,1467.979980,1472.650024,1450.790039,1453.229980,1453.229980,1363000000
20040622,1455.920044,1475.119995,1448.819946,1474.869995,1474.869995,1660890000
20040623,1471.540039,1495.050049,1468.739990,1493.520020,1493.520020,1803560000
20040624,1490.579956,1502.140015,1485.880005,1488.310059,1488.310059,1685690000
20040625,1488.819946,1503.910034,1488.199951,1498.380005,1498.380005,1972100000
20040628,1507.319946,1508.520020,1485.250000,1493.069946,1493.069946,1611080000
20040629,1490.650024,1507.050049,1490.650024,1505.650024,1505.650024,1581530000
20040630,1507.599976,1523.479980,1502.609985,1516.640015,1516.640015,1754160000
20040701,1514.819946,1514.819946,1477.619995,1489.569946,1489.569946,1739310000
20040702,1488.339966,1489.599976,1473.729980,1481.189941,1481.189941,1200230000
20040706,1470.469971,1471.209961,1441.780029,1445.709961,1445.709961,1927550000
20040707,1445.099976,1459.069946,1445.020020,1452.489990,1452.489990,1762310000
20040708,1439.569946,1452.699951,1430.810059,1431.130005,1431.130005,1789150000
20040709,1442.430054,1451.390015,1434.000000,1440.000000,1440.000000,1388750000
20040712,1429.910034,1435.300049,1418.099976,1432.109985,1432.109985,1504000000
20040713,1436.079956,1439.780029,1426.109985,1428.680054,1428.680054,1499660000
20040714,1414.420044,1433.609985,1411.520020,1416.050049,1416.050049,1461800000
20040715,1422.260010,1427.719971,1412.589966,1415.920044,1415.920044,1669940000
20040716,1426.489990,1426.489990,1392.170044,1392.170044,1392.170044,2099400000
20040719,1398.920044,1406.150024,1386.780029,1396.770020,1396.770020,1774620000
20040720,1398.640015,1421.069946,1396.849976,1421.069946,1421.069946,1628240000
20040721,1433.270020,1433.270020,1386.569946,1386.569946,1386.569946,2109750000
20040722,1385.890015,1411.430054,1377.699951,1408.510010,1408.510010,1964570000
20040723,1394.560059,1394.560059,1370.699951,1375.479980,1375.479980,1697910000
20040726,1376.800049,1383.670044,1359.199951,1368.400024,1368.400024,1667060000
20040727,1374.689941,1395.949951,1371.260010,1391.500000,1391.500000,1769400000
20040728,1384.510010,1392.479980,1360.270020,1383.750000,1383.750000,1847380000
20040729,1395.339966,1403.800049,1388.060059,1398.550049,1398.550049,1703350000
20040730,1397.050049,1412.000000,1394.849976,1400.390015,1400.390015,1507320000
20040802,1390.209961,1408.310059,1387.040039,1406.329956,1406.329956,1533970000
20040803,1402.339966,1404.900024,1379.020020,1379.140015,1379.140015,1494480000
20040804,1372.459961,1386.280029,1368.439941,1379.209961,1379.209961,1659390000
20040805,1380.930054,1383.380005,1352.270020,1353.439941,1353.439941,1574660000
20040806,1341.079956,1342.869995,1314.969971,1315.300049,1315.300049,1692260000
20040809,1320.829956,1325.449951,1314.569946,1318.829956,1318.829956,1263490000
20040810,1325.959961,1346.709961,1324.380005,1346.709961,1346.709961,1468460000
20040811,1319.699951,1328.829956,1309.500000,1324.650024,1324.650024,1794260000
20040812,1313.810059,1320.939941,1302.739990,1304.430054,1304.430054,1632660000
20040813,1311.839966,1316.300049,1301.930054,1307.819946,1307.819946,1347750000
20040816,1309.500000,1334.780029,1309.500000,1326.839966,1326.839966,1289730000
20040817,1332.939941,1344.540039,1331.849976,1335.719971,1335.719971,1390280000
20040818,1328.989990,1363.739990,1327.849976,1363.729980,1363.729980,1575050000
20040819,1356.890015,1361.229980,1344.979980,1353.239990,1353.239990,1416730000
20040820,1352.280029,1373.010010,1348.270020,1366.729980,1366.729980,1342650000
20040823,1370.510010,1377.670044,1364.459961,1370.900024,1370.900024,1224660000
20040824,1376.989990,1379.050049,1360.819946,1369.780029,1369.780029,1301090000
20040825,1369.199951,1391.219971,1363.560059,1389.170044,1389.170044,1320640000
20040826,1383.800049,1388.839966,1379.689941,1383.979980,1383.979980,1183830000
20040827,1384.609985,1393.229980,1384.609985,1388.560059,1388.560059,1011070000
20040830,1383.119995,1384.140015,1367.729980,1367.939941,1367.939941,1007640000
20040831,1368.910034,1372.270020,1354.099976,1368.680054,1368.680054,1298910000
20040901,1363.270020,1384.849976,1360.579956,1377.959961,1377.959961,1426350000
20040902,1374.689941,1402.069946,1373.670044,1398.339966,1398.339966,1208770000
20040903,1384.410034,1393.500000,1370.010010,1371.819946,1371.819946,1244610000
20040907,1382.479980,1390.599976,1372.530029,1381.839966,1381.839966,1320700000
20040908,1378.400024,1393.689941,1374.790039,1376.770020,1376.770020,1442540000
20040909,1385.219971,1396.550049,1373.369995,1391.530029,1391.530029,1663790000
20040910,1391.199951,1414.550049,1386.410034,1413.000000,1413.000000,1606650000
20040913,1417.839966,1435.949951,1414.219971,1427.339966,1427.339966,1741080000
20040914,1425.290039,1435.910034,1422.829956,1434.369995,1434.369995,1509260000
20040915,1425.510010,1425.510010,1412.540039,1415.300049,1415.300049,1575500000
20040916,1417.369995,1429.930054,1413.219971,1417.969971,1417.969971,1325500000
20040917,1417.729980,1427.589966,1413.780029,1426.300049,1426.300049,1640370000
20040920,1417.390015,1437.300049,1415.310059,1424.719971,1424.719971,1565540000
20040921,1429.849976,1440.810059,1425.160034,1435.910034,1435.910034,1531560000
20040922,1424.719971,1424.719971,1403.160034,1404.219971,1404.219971,1588290000
20040923,1405.760010,1413.680054,1402.790039,1405.770020,1405.770020,1396810000
20040924,1407.709961,1414.560059,1397.500000,1399.050049,1399.050049,1360090000
20040927,1389.939941,1396.420044,1383.239990,1385.550049,1385.550049,1316790000
20040928,1390.109985,1394.430054,1376.989990,1389.699951,1389.699951,1536980000
20040929,1389.689941,1411.819946,1389.619995,1410.859985,1410.859985,1637280000
20040930,1409.229980,1417.989990,1403.890015,1412.739990,1412.739990,1656620000
20041001,1426.380005,1452.939941,1423.430054,1452.939941,1452.939941,1820300000
20041004,1463.219971,1472.209961,1458.079956,1459.010010,1459.010010,1854970000
20041005,1456.189941,1467.229980,1454.229980,1461.760010,1461.760010,1709600000
20041006,1460.189941,1474.359985,1452.609985,1474.359985,1474.359985,1922870000
20041007,1469.699951,1474.699951,1454.890015,1455.770020,1455.770020,1734970000
20041008,1449.489990,1457.040039,1428.109985,1430.959961,1430.959961,1668940000
20041011,1435.540039,1441.099976,1431.770020,1437.729980,1437.729980,1173820000
20041012,1424.219971,1439.069946,1416.290039,1435.000000,1435.000000,1508390000
20041013,1451.729980,1453.719971,1425.410034,1434.459961,1434.459961,1776120000
20041014,1434.920044,1437.660034,1421.589966,1425.209961,1425.209961,1590290000
20041015,1430.310059,1441.819946,1419.359985,1430.979980,1430.979980,1648280000
20041018,1428.079956,1457.310059,1424.819946,1457.310059,1457.310059,1505000000
20041019,1463.010010,1470.140015,1443.400024,1443.800049,1443.800049,1713330000
20041020,1441.209961,1456.189941,1433.880005,1452.260010,1452.260010,1650470000
20041021,1459.680054,1478.459961,1452.569946,1474.790039,1474.790039,2006000000
20041022,1472.920044,1473.689941,1438.130005,1438.250000,1438.250000,1737960000
20041025,1435.680054,1439.479980,1427.439941,1432.569946,1432.569946,1603830000
20041026,1432.250000,1442.140015,1423.979980,1442.140015,1442.140015,1812550000
20041027,1441.790039,1483.130005,1437.439941,1480.030029,1480.030029,2075920000
20041028,1473.410034,1491.859985,1471.030029,1487.119995,1487.119995,1821820000
20041029,1485.680054,1496.979980,1475.560059,1486.719971,1486.719971,1639950000
20041101,1486.250000,1494.880005,1479.859985,1488.790039,1488.790039,1522820000
20041102,1490.319946,1509.560059,1489.329956,1494.829956,1494.829956,1845080000
20041103,1519.969971,1523.510010,1494.849976,1503.890015,1503.890015,1957400000
20041104,1498.060059,1519.209961,1492.229980,1516.199951,1516.199951,1823490000
20041105,1526.709961,1534.839966,1512.739990,1525.239990,1525.239990,1908970000
20041108,1525.130005,1532.459961,1522.119995,1527.130005,1527.130005,1609270000
20041109,1527.250000,1534.369995,1521.150024,1527.000000,1527.000000,1692200000
20041110,1524.099976,1530.010010,1514.319946,1517.060059,1517.060059,1853460000
20041111,1524.619995,1542.390015,1522.479980,1541.699951,1541.699951,1764760000
20041112,1543.310059,1558.410034,1535.819946,1558.410034,1558.410034,2004310000
20041115,1554.310059,1562.040039,1550.030029,1560.959961,1560.959961,1888260000
20041116,1554.790039,1554.790039,1541.839966,1548.530029,1548.530029,1901080000
20041117,1561.800049,1580.260010,1561.800049,1571.119995,1571.119995,2223370000
20041118,1568.020020,1581.790039,1563.790039,1580.810059,1580.810059,1915430000
20041119,1578.859985,1580.930054,1551.770020,1552.109985,1552.109985,2033710000
20041122,1551.160034,1568.859985,1543.969971,1568.280029,1568.280029,1897960000
20041123,1566.709961,1573.520020,1552.849976,1562.599976,1562.599976,2057620000
20041124,1572.670044,1583.069946,1570.869995,1582.550049,1582.550049,1638170000
20041126,1581.650024,1587.079956,1578.260010,1578.260010,1578.260010,667760000
20041129,1586.459961,1593.160034,1567.270020,1580.439941,1580.439941,1844330000
20041130,1579.510010,1583.150024,1571.109985,1571.500000,1571.500000,1878760000
20041201,1578.250000,1607.160034,1578.250000,1607.150024,1607.150024,2281640000
20041202,1602.109985,1623.599976,1599.630005,1613.150024,1613.150024,2401610000
20041203,1621.099976,1631.900024,1612.719971,1614.400024,1614.400024,2410930000
20041206,1612.329956,1625.609985,1605.709961,1619.589966,1619.589966,2150250000
20041207,1622.839966,1628.250000,1589.050049,1589.329956,1589.329956,2671520000
20041208,1593.869995,1607.489990,1588.729980,1601.910034,1601.910034,2390860000
20041209,1585.989990,1615.599976,1577.770020,1609.790039,1609.790039,2284150000
20041210,1601.459961,1611.229980,1600.719971,1605.160034,1605.160034,1794840000
20041213,1617.530029,1621.369995,1608.400024,1621.160034,1621.160034,2070980000
20041214,1618.199951,1632.170044,1618.199951,1627.459961,1627.459961,2228670000
20041215,1626.989990,1635.699951,1615.449951,1623.630005,1623.630005,2337590000
20041216,1621.430054,1625.829956,1601.619995,1607.619995,1607.619995,2396220000
20041217,1608.640015,1614.890015,1596.479980,1596.609985,1596.609985,2423080000
20041220,1603.839966,1613.780029,1587.209961,1591.969971,1591.969971,1991460000
20041221,1598.599976,1611.339966,1594.890015,1609.260010,1609.260010,1972860000
20041222,1605.719971,1619.560059,1602.989990,1613.569946,1613.569946,1802760000
20041223,1608.869995,1619.180054,1608.640015,1613.770020,1613.770020,1430770000
20041227,1621.329956,1623.800049,1600.250000,1607.589966,1607.589966,1478700000
20041228,1610.900024,1624.189941,1608.510010,1624.189941,1624.189941,1587550000
20041229,1619.359985,1629.900024,1619.359985,1624.949951,1624.949951,1503880000
20041230,1626.209961,1628.739990,1621.579956,1623.760010,1623.760010,1403140000
20041231,1624.369995,1628.910034,1620.310059,1621.119995,1621.119995,1366460000
20050103,1628.750000,1635.449951,1598.790039,1603.510010,1603.510010,2193130000
20050104,1611.219971,1612.780029,1565.020020,1571.829956,1571.829956,2690460000
20050105,1568.680054,1580.880005,1562.640015,1563.760010,1563.760010,2375380000
20050106,1567.660034,1570.750000,1556.839966,1557.520020,1557.520020,2174220000
20050107,1565.630005,1577.760010,1551.290039,1564.810059,1564.810059,2191910000
20050110,1561.229980,1577.709961,1558.540039,1564.920044,1564.920044,2098270000
20050111,1556.660034,1562.239990,1545.280029,1553.400024,1553.400024,2210240000
20050112,1561.839966,1566.689941,1543.040039,1565.780029,1565.780029,2257670000
20050113,1567.550049,1568.540039,1543.479980,1545.180054,1545.180054,2111610000
20050114,1552.109985,1563.790039,1550.050049,1561.109985,1561.109985,2084860000
20050118,1554.189941,1574.390015,1551.880005,1573.489990,1573.489990,1983840000
20050119,1572.810059,1573.020020,1545.630005,1545.650024,1545.650024,2217700000
20050120,1526.800049,1534.530029,1514.560059,1514.560059,1514.560059,2231360000
20050121,1519.300049,1524.030029,1502.479980,1503.640015,1503.640015,2043770000
20050124,1507.790039,1509.829956,1480.660034,1480.660034,1480.660034,2134680000
20050125,1492.650024,1505.050049,1488.599976,1490.569946,1490.569946,2003630000
20050126,1502.050049,1513.439941,1495.310059,1509.010010,1509.010010,2105070000
20050127,1505.250000,1512.739990,1497.359985,1507.550049,1507.550049,2106220000
20050128,1510.880005,1512.819946,1486.760010,1499.459961,1499.459961,2098150000
20050131,1515.160034,1523.270020,1513.060059,1519.630005,1519.630005,1823800000
20050201,1521.000000,1527.910034,1517.300049,1523.660034,1523.660034,1904570000
20050202,1527.290039,1531.219971,1515.449951,1525.099976,1525.099976,1965550000
20050203,1516.219971,1518.130005,1501.959961,1508.239990,1508.239990,1962750000
20050204,1507.739990,1534.969971,1507.689941,1534.489990,1534.489990,1934920000
20050207,1534.479980,1538.380005,1522.719971,1529.050049,1529.050049,1698460000
20050208,1529.550049,1542.410034,1527.040039,1532.689941,1532.689941,1943560000
20050209,1534.410034,1534.479980,1504.599976,1506.810059,1506.810059,1958810000
20050210,1512.709961,1514.219971,1497.349976,1506.829956,1506.829956,2085500000
20050211,1505.089966,1535.540039,1498.680054,1530.510010,1530.510010,2163630000
20050214,1531.189941,1540.010010,1530.160034,1538.209961,1538.209961,1639640000
20050215,1538.380005,1561.170044,1535.339966,1547.300049,1547.300049,2071590000
20050216,1541.260010,1547.689941,1535.369995,1542.410034,1542.410034,1865070000
20050217,1543.030029,1546.689941,1519.219971,1519.290039,1519.290039,1950460000
20050218,1519.209961,1524.040039,1512.729980,1515.400024,1515.400024,1614160000
20050222,1502.939941,1523.510010,1493.579956,1494.069946,1494.069946,2056220000
20050223,1502.829956,1503.890015,1489.989990,1497.089966,1497.089966,1878450000
20050224,1493.589966,1517.880005,1491.739990,1517.709961,1517.709961,2031880000
20050225,1515.750000,1528.000000,1513.469971,1526.900024,1526.900024,1771200000
20050228,1517.060059,1524.699951,1498.170044,1511.020020,1511.020020,2130140000
20050301,1516.630005,1529.369995,1515.199951,1527.250000,1527.250000,1941180000
20050302,1517.680054,1541.140015,1514.979980,1525.280029,1525.280029,2004470000
20050303,1530.130005,1530.680054,1502.319946,1511.890015,1511.890015,1895880000
20050304,1524.209961,1530.589966,1517.290039,1520.579956,1520.579956,1829190000
20050307,1524.040039,1552.530029,1523.729980,1545.199951,1545.199951,1949190000
20050308,1540.800049,1549.560059,1527.500000,1528.650024,1528.650024,1696700000
20050309,1526.900024,1537.969971,1520.449951,1521.979980,1521.979980,1895520000
20050310,1525.640015,1527.979980,1504.540039,1524.380005,1524.380005,1825790000
20050311,1528.650024,1533.849976,1501.989990,1505.640015,1505.640015,1792090000
20050314,1509.189941,1515.160034,1502.599976,1515.089966,1515.089966,1707720000
20050315,1520.260010,1520.430054,1500.880005,1502.060059,1502.060059,1838790000
20050316,1497.400024,1508.160034,1482.619995,1486.229980,1486.229980,1969690000
20050317,1487.719971,1496.800049,1483.099976,1487.630005,1487.630005,1745120000
20050318,1488.550049,1490.569946,1475.260010,1484.400024,1484.400024,2106980000
20050321,1483.160034,1490.569946,1470.939941,1484.449951,1484.449951,1611000000
20050322,1484.130005,1490.439941,1464.989990,1465.089966,1465.089966,1805950000
20050323,1463.430054,1480.130005,1463.430054,1471.770020,1471.770020,1741150000
20050324,1477.459961,1485.959961,1469.939941,1469.939941,1469.939941,1697930000
20050328,1476.400024,1484.849976,1472.709961,1472.709961,1472.709961,1487620000
20050329,1471.250000,1483.430054,1458.260010,1464.339966,1464.339966,1797840000
20050330,1470.130005,1491.739990,1469.969971,1491.739990,1491.739990,1753610000
20050331,1489.439941,1490.800049,1478.660034,1482.530029,1482.530029,1686970000
20050401,1491.829956,1495.579956,1466.489990,1469.349976,1469.349976,1869690000
20050404,1469.420044,1482.060059,1461.270020,1476.719971,1476.719971,1589310000
20050405,1480.989990,1487.260010,1477.550049,1483.750000,1483.750000,1647510000
20050406,1487.150024,1497.390015,1477.969971,1480.670044,1480.670044,1746400000
20050407,1481.130005,1499.709961,1481.130005,1499.709961,1499.709961,1714270000
20050408,1499.930054,1503.209961,1485.430054,1485.599976,1485.599976,1516340000
20050411,1490.430054,1492.319946,1477.130005,1478.550049,1478.550049,1382490000
20050412,1477.010010,1490.099976,1460.420044,1489.160034,1489.160034,1931870000
20050413,1484.390015,1484.459961,1459.969971,1461.680054,1461.680054,1705450000
20050414,1461.829956,1462.810059,1440.349976,1441.130005,1441.130005,1930060000
20050415,1425.729980,1434.469971,1407.819946,1408.589966,1408.589966,2314620000
20050418,1406.300049,1418.760010,1405.089966,1409.979980,1409.979980,1840360000
20050419,1419.530029,1424.030029,1410.540039,1420.800049,1420.800049,1792830000
20050420,1430.250000,1432.109985,1404.859985,1406.849976,1406.849976,2004950000
20050421,1423.619995,1448.369995,1419.250000,1447.369995,1447.369995,1951490000
20050422,1437.969971,1438.719971,1412.630005,1421.209961,1421.209961,1802730000
20050425,1430.989990,1439.630005,1426.729980,1437.310059,1437.310059,1442420000
20050426,1431.750000,1446.819946,1420.430054,1420.430054,1420.430054,1670040000
20050427,1413.219971,1429.109985,1409.489990,1423.760010,1423.760010,1764210000
20050428,1418.119995,1425.689941,1408.839966,1409.290039,1409.290039,1861340000
20050429,1420.640015,1422.420044,1394.359985,1420.790039,1420.790039,2039550000
20050502,1421.900024,1430.050049,1415.599976,1423.709961,1423.709961,1547750000
20050503,1421.280029,1436.599976,1421.280029,1427.609985,1427.609985,1868140000
20050504,1431.060059,1453.199951,1429.619995,1452.199951,1452.199951,1877820000
20050505,1450.729980,1457.339966,1441.939941,1450.160034,1450.160034,1719880000
20050506,1460.260010,1460.760010,1449.699951,1456.000000,1456.000000,1511120000
20050509,1455.680054,1463.380005,1446.770020,1463.380005,1463.380005,1441010000
20050510,1453.250000,1458.400024,1445.109985,1450.359985,1450.359985,1595520000
20050511,1452.310059,1461.020020,1432.829956,1459.550049,1459.550049,1716160000
20050512,1459.069946,1468.170044,1446.969971,1454.790039,1454.790039,1783430000
20050513,1459.229980,1478.890015,1455.880005,1470.630005,1470.630005,1878980000
20050516,1470.310059,1481.319946,1465.849976,1480.680054,1480.680054,1390290000
20050517,1474.050049,1490.140015,1469.439941,1490.140015,1490.140015,1520510000
20050518,1493.030029,1514.760010,1489.469971,1509.260010,1509.260010,1957880000
20050519,1510.619995,1521.500000,1508.709961,1521.430054,1521.430054,1700580000
20050520,1519.260010,1528.060059,1514.540039,1528.060059,1528.060059,1492720000
20050523,1526.969971,1540.300049,1525.229980,1535.219971,1535.219971,1620130000
20050524,1531.250000,1540.680054,1529.400024,1540.469971,1540.469971,1695940000
20050525,1535.900024,1535.900024,1524.410034,1532.709961,1532.709961,1493000000
20050526,1540.050049,1551.119995,1539.739990,1548.800049,1548.800049,1596460000
20050527,1546.739990,1551.030029,1541.760010,1549.800049,1549.800049,1237350000
20050531,1549.479980,1550.180054,1538.540039,1542.630005,1542.630005,1578740000
20050601,1541.729980,1567.719971,1541.660034,1559.500000,1559.500000,1779710000
20050602,1553.430054,1568.959961,1553.050049,1568.959961,1568.959961,1746620000
20050603,1565.479980,1566.140015,1542.050049,1544.479980,1544.479980,1637900000
20050606,1544.959961,1548.550049,1539.569946,1545.270020,1545.270020,1477150000
20050607,1546.709961,1559.530029,1531.069946,1531.119995,1531.119995,1846530000
20050608,1536.920044,1538.239990,1524.130005,1527.680054,1527.680054,1602540000
20050609,1526.150024,1542.750000,1520.609985,1539.459961,1539.459961,1666670000
20050610,1537.569946,1537.569946,1515.959961,1521.020020,1521.020020,1449380000
20050613,1519.609985,1538.660034,1519.609985,1529.130005,1529.130005,1432130000
20050614,1529.020020,1534.150024,1520.880005,1524.420044,1524.420044,1405850000
20050615,1533.900024,1535.430054,1510.819946,1529.489990,1529.489990,1672670000
20050616,1531.020020,1540.520020,1527.709961,1537.420044,1537.420044,1793020000
20050617,1550.630005,1550.630005,1532.560059,1538.130005,1538.130005,1993280000
20050620,1529.650024,1545.520020,1526.060059,1537.310059,1537.310059,1408110000
20050621,1535.479980,1542.729980,1530.910034,1536.479980,1536.479980,1557480000
20050622,1542.130005,1545.540039,1527.930054,1534.359985,1534.359985,1668440000
20050623,1537.640015,1549.000000,1515.790039,1515.949951,1515.949951,2009480000
20050624,1516.839966,1518.010010,1500.180054,1500.180054,1500.180054,2151000000
20050627,1497.290039,1503.790039,1490.020020,1493.750000,1493.750000,1448300000
20050628,1500.650024,1512.640015,1498.479980,1508.609985,1508.609985,1584200000
20050629,1511.949951,1512.770020,1501.719971,1504.109985,1504.109985,1640360000
20050630,1507.020020,1510.209961,1492.939941,1493.520020,1493.520020,1731500000
20050701,1497.020020,1501.949951,1489.739990,1490.530029,1490.530029,1176200000
20050705,1485.959961,1509.189941,1485.959961,1506.349976,1506.349976,1440300000
20050706,1503.479980,1512.910034,1497.109985,1498.050049,1498.050049,1592080000
20050707,1484.920044,1505.300049,1484.180054,1503.780029,1503.780029,1617860000
20050708,1505.530029,1534.290039,1502.199951,1533.270020,1533.270020,1685280000
20050711,1536.449951,1547.979980,1535.069946,1547.660034,1547.660034,1770800000
20050712,1546.520020,1560.150024,1543.140015,1555.589966,1555.589966,1657520000
20050713,1555.239990,1559.369995,1549.810059,1557.619995,1557.619995,1540000000
20050714,1570.310059,1577.479980,1563.930054,1573.439941,1573.439941,1872310000
20050715,1577.270020,1582.400024,1568.819946,1577.819946,1577.819946,1534960000
20050718,1573.619995,1578.119995,1570.020020,1570.089966,1570.089966,1307270000
20050719,1580.250000,1590.760010,1577.000000,1590.489990,1590.489990,1632670000
20050720,1580.060059,1605.449951,1578.869995,1602.750000,1602.750000,1957070000
20050721,1606.839966,1610.839966,1591.719971,1601.890015,1601.890015,2034880000
20050722,1601.680054,1606.420044,1592.030029,1600.760010,1600.760010,1660360000
20050725,1600.619995,1607.969971,1591.400024,1593.569946,1593.569946,1523020000
20050726,1596.810059,1603.890015,1591.579956,1598.930054,1598.930054,1651840000
20050727,1601.390015,1613.390015,1592.760010,1611.949951,1611.949951,1750070000
20050728,1613.290039,1619.780029,1609.619995,1618.640015,1618.640015,1683870000
20050729,1616.420044,1619.949951,1605.140015,1605.140015,1605.140015,1613950000
20050801,1609.739990,1616.400024,1604.579956,1610.109985,1610.109985,1492680000
20050802,1611.859985,1628.569946,1611.859985,1627.010010,1627.010010,1735020000
20050803,1619.979980,1628.530029,1618.400024,1627.189941,1627.189941,1752440000
20050804,1619.180054,1621.000000,1606.599976,1608.739990,1608.739990,1591380000
20050805,1606.630005,1614.219971,1600.250000,1601.589966,1601.589966,1471740000
20050808,1604.229980,1607.010010,1588.739990,1589.969971,1589.969971,1431010000
20050809,1596.150024,1606.510010,1595.709961,1601.140015,1601.140015,1460470000
20050810,1604.800049,1610.209961,1582.310059,1585.709961,1585.709961,1817680000
20050811,1587.770020,1603.660034,1586.670044,1600.650024,1600.650024,1582090000
20050812,1587.689941,1594.959961,1581.410034,1591.750000,1591.750000,1551410000
20050815,1587.589966,1606.959961,1585.660034,1600.709961,1600.709961,1380460000
20050816,1595.859985,1596.540039,1572.439941,1574.010010,1574.010010,1540320000
20050817,1577.569946,1588.800049,1573.869995,1582.290039,1582.290039,1518010000
